2018-06-09T06:03:31.040Z,19.4041672,-155.2598267,1.39,2.65,ml,32,53,0.007879,0.31,hv70251497,"3km SW of Volcano, Hawaii",0.31,0.51,18,hv
2018-06-09T05:57:37.670Z,19.3991661,-155.2675018,0.36,2.45,ml,22,67,0.001664,0.2,hv70251477,"4km SW of Volcano, Hawaii",0.24,0.5,13,hv
2018-06-09T05:39:29.890Z,19.4263325,-155.2595062,1.05,2.45,ml,15,141,0.003547,0.22,hv70251447,"2km WSW of Volcano, Hawaii",0.24,0.38,9,hv
2018-06-09T05:37:25.660Z,19.4026661,-155.2606659,0.09,2.64,ml,27,52,0.00671,0.22,hv70251437,"3km SW of Volcano, Hawaii",0.17,0.51,15,hv
2018-06-09T05:36:53.430Z,19.3956661,-155.2845001,1.07,2.8,ml,7,187,0.009459,0.17,hv70251432,"6km SW of Volcano, Hawaii",0.61,0.55,14,hv
2018-06-09T05:28:16.220Z,19.3978329,-155.2683258,0.52,2.51,ml,21,58,0.002203,0.2,hv70251412,"4km SW of Volcano, Hawaii",0.24,0.44,13,hv
2018-06-09T05:18:17.300Z,19.4036674,-155.2720032,0.29,2.64,ml,40,30,0.007804,0.3,hv70251382,"4km SW of Volcano, Hawaii",0.18,2.59,27,hv
2018-06-09T05:16:03.720Z,19.4171658,-155.29216,0.29,2.97,ml,17,62,0.003902,0.24,hv70251372,"5km WSW of Volcano, Hawaii",0.19,0.24,7,hv
2018-06-09T05:02:07.060Z,19.4176674,-155.4426727,2.98,2.8,ml,8,350,0.143,0.38,hv70251297,"21km W of Volcano, Hawaii",31.43,0.41,12,hv
2018-06-09T04:58:09.340Z,19.4120007,-155.2661591,0.95,2.49,ml,14,85,0.00593,0.14,hv70251282,"3km SW of Volcano, Hawaii",0.2,0.38,13,hv
2018-06-09T04:45:07.180Z,19.4139996,-155.2666626,0.7,2.56,ml,35,62,0.006681,0.26,hv70251262,"3km WSW of Volcano, Hawaii",0.21,0.46,21,hv
2018-06-09T04:34:03.510Z,19.4230003,-155.2756653,0.72,2.55,ml,30,40,0.002517,0.2,hv70251227,"4km WSW of Volcano, Hawaii",0.14,0.35,15,hv
2018-06-09T04:27:57.600Z,19.3998337,-155.2693329,0.26,2.61,ml,24,56,0.003495,0.15,hv70251207,"4km SW of Volcano, Hawaii",0.15,0.45,13,hv
2018-06-09T04:24:28.120Z,19.4260006,-155.2794952,0.27,2.59,ml,10,82,0.002187,0.14,hv70251197,"4km W of Volcano, Hawaii",0.25,0.3,12,hv
2018-06-09T04:23:13.420Z,19.4044991,-155.2794952,0.48,2.76,ml,31,31,0.01063,0.23,hv70251192,"5km SW of Volcano, Hawaii",0.22,0.33,13,hv
2018-06-09T04:22:43.820Z,19.4058342,-155.2734985,3.49,2.77,ml,10,193,0.01428,0.14,hv70251187,"4km SW of Volcano, Hawaii",0.65,0.28,12,hv
2018-06-09T04:17:43.290Z,19.4106674,-155.261673,1.15,2.54,ml,34,36,0.002206,0.17,hv70251162,"3km SW of Volcano, Hawaii",0.18,2.06,22,hv
2018-06-09T04:13:41.370Z,-15.0824,-173.497,10,5,mb,,55,5.236,0.93,us1000elss,"99km NNE of Hihifo, Tonga",1.8,0.033,287,us
2018-06-09T04:08:19.700Z,19.5293331,-155.2610016,11.36,2.63,ml,13,337,0.1052,0.24,hv70251137,"11km NNW of Volcano, Hawaii",4.2,0.3,8,hv
2018-06-09T04:07:42.760Z,19.3221664,-155.1523285,1.81,2.73,ml,9,111,0.04226,0.1,hv70251132,"15km SE of Volcano, Hawaii",0.96,0.26,7,hv
2018-06-09T04:03:33.770Z,19.4003334,-155.2714996,0.66,2.66,ml,25,52,0.005338,0.17,hv70251122,"4km SW of Volcano, Hawaii",0.25,0.15,7,hv
2018-06-09T03:59:20.940Z,19.3994999,-155.269165,1.57,2.57,ml,25,58,0.003211,0.16,hv70251107,"4km SW of Volcano, Hawaii",0.22,0.37,15,hv
2018-06-09T03:36:07.900Z,19.4090004,-155.2664948,1.08,2.68,ml,32,30,0.00696,0.3,hv70251032,"3km SW of Volcano, Hawaii",0.19,0.33,18,hv
2018-06-09T03:35:46.300Z,19.3996658,-155.2689972,1.57,2.48,ml,20,67,0.003137,0.12,hv70251027,"4km SW of Volcano, Hawaii",0.21,0.47,21,hv
2018-06-09T03:34:45.990Z,17.5068,-68.5146,38,2.71,md,6,256,1.4912,0.23,pr2018160003,"96km S of Boca de Yuma, Dominican Republic",15.32,0.19,6,pr
2018-06-09T03:34:11.440Z,51.6885,157.0816,123.08,4.2,mb,,147,1.471,0.75,us1000els0,"44km ENE of Ozernovskiy, Russia",8.6,0.1,28,us
2018-06-09T03:17:07.050Z,19.3899994,-155.2745056,-0.68,2.6,ml,41,43,0.005402,0.37,hv70250982,"5km SW of Volcano, Hawaii",0.22,2.92,30,hv
2018-06-09T03:10:22.710Z,19.3920002,-155.2483368,0.48,2.67,ml,31,55,0.00704,0.2,hv70250957,"4km SSW of Volcano, Hawaii",0.26,0.42,22,hv
2018-06-09T03:06:38.030Z,9.6825,122.4589,46.16,4.6,mb,,114,5.954,0.35,us1000els2,"2km N of Nabulao, Philippines",0.8,0.084,42,us
2018-06-09T02:45:48.710Z,19.4120007,-155.267334,0.29,2.63,ml,41,47,0.007039,0.25,hv70250872,"3km SW of Volcano, Hawaii",0.17,2.88,28,hv
2018-06-09T02:43:44.440Z,18.5285,-64.8755,99,3.12,md,15,336,1.0472,0.37,pr2018160002,"21km NNE of Charlotte Amalie, U.S. Virgin Islands",3.48,0.45,13,pr
2018-06-09T02:34:01.320Z,19.4051666,-155.272995,0.99,2.48,ml,21,58,0.009521,0.11,hv70250832,"4km SW of Volcano, Hawaii",0.25,0.32,14,hv
2018-06-09T02:33:03.690Z,19.4258327,-155.2908325,0.09,2.56,ml,25,63,0.004845,0.35,hv70250827,"5km W of Volcano, Hawaii",0.19,0.33,15,hv
2018-06-09T02:29:47.240Z,19.3968334,-155.2465057,1.33,2.7,ml,22,61,0.01214,0.29,hv70250817,"3km SSW of Volcano, Hawaii",0.4,0.43,13,hv
2018-06-09T02:29:45.560Z,-6.0083,150.3662,35,4.9,mb,,65,2.542,1.06,us1000elqs,"56km SSE of Kimbe, Papua New Guinea",1.9,0.06,88,us
2018-06-09T02:29:37.050Z,19.4273338,-155.2853394,-0.36,2.58,ml,11,79,0.00751,0.25,hv70250812,"5km W of Volcano, Hawaii",0.42,0.41,16,hv
2018-06-09T02:29:05.780Z,19.4074993,-155.2718353,1.82,2.49,ml,14,108,0.01217,0.11,hv70250807,"4km SW of Volcano, Hawaii",0.23,0.34,15,hv
2018-06-09T02:26:10.720Z,19.4013329,-155.2590027,-0.39,2.67,ml,37,53,0.007313,0.26,hv70250802,"3km SW of Volcano, Hawaii",0.21,3,29,hv
2018-06-09T01:58:51.940Z,19.4080009,-155.2539978,1.92,2.46,ml,25,104,0.006879,0.14,hv70250727,"3km SW of Volcano, Hawaii",0.21,0.25,11,hv
2018-06-09T01:52:50.880Z,19.4138336,-155.2776642,1.15,3.34,ml,51,30,0.007167,0.24,hv70250717,"4km WSW of Volcano, Hawaii",0.14,3.54,35,hv
2018-06-09T01:46:40.390Z,19.4615002,-155.5599976,0.13,2.84,ml,11,99,0.02051,0.27,hv70250707,"29km NNW of Pahala, Hawaii",0.88,3.87,14,hv
2018-06-09T01:46:33.000Z,19.3969994,-155.2686615,0.13,3.34,ml,51,32,0.002773,0.21,hv70250702,"4km SW of Volcano, Hawaii",0.15,3.4,35,hv
2018-06-09T01:21:10.740Z,19.4203339,-155.2396698,0.82,2.58,ml,19,76,0.02025,0.25,hv70250632,"1km S of Volcano, Hawaii",0.58,2,12,hv
2018-06-09T00:58:47.370Z,19.4156667,-155.2751667,1.03,2.95,ml,20,42,0.008659,0.08,hv70250567,"4km WSW of Volcano, Hawaii",0.16,0.141,40,hv
2018-06-09T00:38:51.810Z,19.4051666,-155.2595062,0.45,2.46,ml,20,96,0.006893,0.21,hv70250517,"3km SW of Volcano, Hawaii",0.28,0.48,13,hv
2018-06-09T00:32:12.210Z,38.8325,-119.8041667,-2.05,2.54,md,21,117,0.2728,0.08,nc73027576,"4km N of Mesa Vista, CA",1.75,0.272,34,nc
2018-06-09T00:16:53.550Z,19.4006672,-155.2689972,0.66,2.55,ml,25,55,0.003695,0.12,hv70250442,"4km SW of Volcano, Hawaii",0.24,0.41,13,hv
2018-06-08T23:59:27.750Z,-14.9908,167.35,117.44,4.5,mb,,110,5.755,0.92,us1000elnv,"32km ENE of Port-Olry, Vanuatu",7.9,0.065,70,us
2018-06-08T23:53:36.560Z,53.6012,-163.0968,36.91,3.7,mb,,295,2.19,0.76,us1000elni,"140km S of False Pass, Alaska",21,0.112,20,us
2018-06-08T23:00:49.550Z,19.3754997,-154.9698334,-0.73,2.94,ml,13,266,0.0664,0.15,hv70250187,"11km SSW of Leilani Estates, Hawaii",0.26,0.34,3,hv
2018-06-08T22:50:12.110Z,19.3813333,-155.2586667,0.83,2.65,ml,32,61,0.008093,0.09,hv70250162,"5km SSW of Volcano, Hawaii",0.15,0.262,24,hv
2018-06-08T22:48:19.000Z,19.4291668,-155.2783356,-0.11,2.64,ml,13,97,0.004441,0.18,hv70250157,"4km W of Volcano, Hawaii",0.19,0.3,5,hv
2018-06-08T22:48:01.870Z,19.4151669,-155.2751617,-0.4,2.55,ml,22,54,0.008791,0.33,hv70250152,"4km WSW of Volcano, Hawaii",0.39,0.38,14,hv
2018-06-08T22:36:54.440Z,11.29,-85.5001,184.43,4.5,mb,,147,1.129,0.82,us1000elmq,"10km N of Cardenas, Nicaragua",6.8,0.06,80,us
2018-06-08T22:34:47.980Z,-13.2517,45.3926,10,4.5,mb,,137,5.998,1.14,us1000elmt,"43km SSE of Bandrele, Mayotte",1.9,0.128,18,us
2018-06-08T21:44:36.500Z,19.4125004,-155.2709961,0.89,2.5,ml,31,49,0.0105,0.15,hv70249957,"4km WSW of Volcano, Hawaii",0.16,0.4,15,hv
2018-06-08T21:42:20.230Z,18.2995,-67.9551,89,2.94,md,6,180,0.8605,0.47,pr2018159011,"56km ESE of Punta Cana, Dominican Republic",3.7,0.09,6,pr
2018-06-08T21:35:35.280Z,19.4006667,-155.259,0.65,2.59,ml,25,85,0.01139,0.07,hv70249942,"4km SSW of Volcano, Hawaii",0.18,0.173,21,hv
2018-06-08T21:28:34.760Z,-2.7125,119.1501,6.75,4.4,mb,,113,2.363,0.54,us1000ellz,"26km N of Mambi, Indonesia",5.7,0.127,18,us
2018-06-08T20:59:02.120Z,60.5448,-137.2259,1.13,2.5,ml,,49,0.603,0.76,us1000ellj,"27km SE of Haines Junction, Canada",8.2,0.045,65,us
2018-06-08T20:53:48.350Z,34.1145,-116.9236667,3.96,3.41,ml,169,17,0.02323,0.17,ci38193896,"14km NE of Yucaipa, CA",0.25,0.164,311,ci
2018-06-08T20:48:28.020Z,19.4181671,-155.281662,0.86,2.64,ml,14,60,0.002352,0.23,hv70249782,"4km WSW of Volcano, Hawaii",0.24,0.79,6,hv
2018-06-08T20:28:53.820Z,19.3915,-155.2638333,0.59,3.18,ml,21,82,0.01003,0.06,hv70249722,"5km SSW of Volcano, Hawaii",0.18,0.182,43,hv
2018-06-08T19:57:12.200Z,19.4139996,-155.2740021,0.45,2.48,ml,33,44,0.0102,0.21,hv70249637,"4km WSW of Volcano, Hawaii",0.18,0.33,16,hv
2018-06-08T19:38:06.620Z,19.2460003,-155.0298309,10.43,2.52,ml,10,307,0.1018,0.2,hv70249572,"27km SSW of Leilani Estates, Hawaii",0.95,0.35,8,hv
2018-06-08T19:27:37.840Z,36.2474,22.764,23.25,4.2,mb,,104,1.148,0.93,us1000eli7,"54km SSW of Gefyra, Greece",6.8,0.159,12,us
2018-06-08T19:20:17.670Z,19.3985004,-155.263504,0.21,2.48,ml,15,87,0.0024,0.16,hv70249517,"4km SW of Volcano, Hawaii",0.31,0.41,14,hv
2018-06-08T19:14:00.290Z,36.2805,-97.5157,5.62,3,mb_lg,,25,0.207,0.19,us1000elhr,"20km W of Perry, Oklahoma",2.3,0.049,109,us
2018-06-08T19:02:13.730Z,19.4015,-155.271,0.46,3.36,ml,21,57,0.00659,0.05,hv70249477,"4km SW of Volcano, Hawaii",0.19,0.124,40,hv
2018-06-08T18:26:22.030Z,11.189,138.7666,10,4.8,mb,,37,6.42,0.73,us1000elh6,"185km NNE of Rumung, Micronesia",1.9,0.046,149,us
2018-06-08T17:26:04.310Z,36.4824,71.1729,236.5,4.2,mb,,79,0.801,1.3,us1000elgr,"39km SW of Ashkasham, Afghanistan",5.9,0.076,48,us
2018-06-08T17:23:52.770Z,39.2758333,-123.2333333,5.45,3.72,mw,64,62,0.08757,0.1,nc73027396,"3km WNW of Redwood Valley, CA",0.47,,5,nc
2018-06-08T17:22:05.250Z,19.3968334,-154.9608307,-0.27,2.5,ml,20,257,0.05508,0.26,hv70249142,"9km SSW of Leilani Estates, Hawaii",0.34,0.25,3,hv
2018-06-08T17:09:35.370Z,48.8251667,-123.207,58.21,3.19,ml,26,47,0.05511,0.19,uw61383502,"20km SSW of Point Roberts, Washington",0.8,0.137,18,uw
2018-06-08T16:15:42.630Z,19.4185009,-155.276001,-0.96,2.55,ml,41,40,0.006403,0.28,hv70248942,"4km WSW of Volcano, Hawaii",0.15,2.72,24,hv
2018-06-08T15:50:29.280Z,19.4256668,-155.2781677,0.24,2.45,ml,11,78,0.001058,0.21,hv70248862,"4km W of Volcano, Hawaii",0.21,0.4,14,hv
2018-06-08T14:34:37.510Z,19.4213333,-155.2734985,0.6,2.55,ml,38,42,0.005145,0.25,hv70248607,"3km WSW of Volcano, Hawaii",0.22,0.35,18,hv
2018-06-08T14:13:16.650Z,19.3366661,-155.0761719,5.17,2.51,ml,33,190,0.05288,0.26,hv70248552,"19km ESE of Volcano, Hawaii",0.97,0.41,9,hv
2018-06-08T13:51:53.130Z,19.3981667,-155.2708282,0.37,2.48,ml,28,52,0.003848,0.15,hv70248502,"5km SW of Volcano, Hawaii",0.23,0.43,12,hv
2018-06-08T12:58:39.960Z,18.503,-67.206,89,2.86,md,8,283,0.1012,0.56,pr2018159009,"9km NW of Caban, Puerto Rico",2.81,0.29,8,pr
2018-06-08T12:44:34.140Z,19.405,-155.281,1,5.2,mww,,,,0.73,us1000el7m,"5km WSW of Volcano, Hawaii",2,0.11,8,us
2018-06-08T12:43:30.990Z,19.3996667,-155.2825,0.84,3.07,ml,20,78,0.009391,0.09,hv70248322,"5km SW of Volcano, Hawaii",0.16,0.194,17,hv
2018-06-08T12:42:15.170Z,19.3993333,-155.2816667,0.94,3.63,ml,21,55,0.008539,0.08,hv70248317,"5km SW of Volcano, Hawaii",0.17,0.197,17,hv
2018-06-08T12:41:03.750Z,19.3998333,-155.2826667,0.67,3.03,ml,18,81,0.009606,0.07,hv70248312,"5km SW of Volcano, Hawaii",0.19,0.171,21,hv
2018-06-08T12:39:52.370Z,19.4091667,-155.2725,0.6,3.48,ml,18,53,0.01226,0.07,hv70248307,"4km WSW of Volcano, Hawaii",0.19,0.201,14,hv
2018-06-08T12:38:45.810Z,19.4101667,-155.2826667,0.68,2.82,ml,27,61,0.007577,0.08,hv70248302,"5km WSW of Volcano, Hawaii",0.15,0.159,40,hv
2018-06-08T12:37:07.230Z,19.3943329,-155.2708282,-0.85,2.71,ml,31,43,0.00285,0.35,hv70248292,"5km SW of Volcano, Hawaii",0.27,2.01,23,hv
2018-06-08T12:36:41.340Z,19.4214993,-155.2664948,1.36,2.69,ml,25,84,0.005461,0.11,hv70248287,"3km WSW of Volcano, Hawaii",0.16,0.48,21,hv
2018-06-08T12:27:19.100Z,19.395834,-155.276001,1.41,2.59,ml,31,48,0.002274,0.31,hv70248267,"5km SW of Volcano, Hawaii",0.25,2.15,21,hv
2018-06-08T12:24:06.530Z,19.4153328,-155.2871704,1.15,2.51,ml,44,27,0.003713,0.22,hv70248252,"5km WSW of Volcano, Hawaii",0.13,2.58,26,hv
2018-06-08T12:23:52.310Z,19.4144993,-155.2736664,2.65,2.52,ml,17,61,0.01034,0.39,hv70248247,"4km WSW of Volcano, Hawaii",0.53,2.61,25,hv
2018-06-08T12:10:45.270Z,-16.0445,-175.8909,358.61,4.5,mb,,56,4.506,0.73,us1000el6f,"229km W of Hihifo, Tonga",7.1,0.046,141,us
2018-06-08T12:05:33.450Z,19.4248333,-155.2638397,0.86,2.77,ml,40,65,0.003268,0.29,hv70248192,"2km WSW of Volcano, Hawaii",0.21,2.88,31,hv
2018-06-08T12:03:30.810Z,-12.9359,45.5112,10,4.9,mb,,52,6.269,0.92,us1000el67,"29km ESE of Pamandzi, Mayotte",1.9,0.079,51,us
2018-06-08T11:53:53.150Z,19.4003334,-155.2675018,0.1,2.62,ml,20,80,0.002501,0.28,hv70248157,"4km SW of Volcano, Hawaii",0.33,2.34,16,hv
2018-06-08T11:52:11.380Z,19.4074993,-155.2794952,-0.88,2.5,ml,24,61,0.011,0.33,hv70248152,"5km WSW of Volcano, Hawaii",0.37,1.96,24,hv
2018-06-08T11:49:15.430Z,19.4063339,-155.2595062,0.49,2.5,ml,25,58,0.005734,0.2,hv70248142,"3km SW of Volcano, Hawaii",0.21,0.49,13,hv
2018-06-08T11:49:04.420Z,19.4066658,-155.290329,0.55,2.48,ml,17,69,0.01242,0.17,hv70248137,"6km WSW of Volcano, Hawaii",0.24,2.23,18,hv
2018-06-08T11:48:44.360Z,19.4311676,-155.2911682,0.06,2.66,ml,8,82,0.01138,0.08,hv70248132,"5km W of Volcano, Hawaii",0.55,2.26,18,hv
2018-06-08T11:45:20.150Z,19.4023342,-155.2768402,-0.81,2.47,ml,22,40,0.007558,0.25,hv70248117,"5km SW of Volcano, Hawaii",0.23,0.37,21,hv
2018-06-08T11:33:41.489Z,59.9017,-141.7636,9.6,3.1,ml,,,,0.87,ak19729869,"41km ESE of Cape Yakataga, Alaska",0.3,,,ak
2018-06-08T11:30:36.610Z,19.4166667,-155.2758333,0.82,2.88,ml,20,43,0.007862,0.06,hv70248077,"4km WSW of Volcano, Hawaii",0.12,0.149,35,hv
2018-06-08T11:28:57.440Z,19.3941669,-155.2720032,2.6,2.84,ml,47,40,0.001955,0.24,hv70248067,"5km SW of Volcano, Hawaii",0.26,3.21,32,hv
2018-06-08T11:25:35.440Z,19.4029999,-155.2581635,0.5,2.53,ml,30,46,0.008807,0.26,hv70248057,"3km SW of Volcano, Hawaii",0.26,0.48,17,hv
2018-06-08T11:17:51.960Z,19.3041668,-155.1326599,3.29,2.45,ml,8,347,0.1231,0.27,hv70248027,"17km SE of Volcano, Hawaii",23.71,0.25,4,hv
2018-06-08T11:08:03.690Z,19.4063339,-155.2896729,3.67,2.86,ml,15,160,0.01244,0.25,hv70247982,"6km WSW of Volcano, Hawaii",1.47,0.26,6,hv
2018-06-08T11:07:05.360Z,19.4008331,-155.2636719,0.38,2.48,ml,46,36,0.003407,0.3,hv70247977,"4km SW of Volcano, Hawaii",0.21,0.51,21,hv
2018-06-08T10:51:40.700Z,19.4025002,-155.2598267,0.84,2.49,ml,23,61,0.007228,0.2,hv70247917,"3km SW of Volcano, Hawaii",0.28,0.43,9,hv
2018-06-08T10:50:10.660Z,19.3991661,-155.2669983,0.29,2.5,ml,25,47,0.001295,0.28,hv70247912,"4km SW of Volcano, Hawaii",0.33,0.36,13,hv
2018-06-08T10:45:57.310Z,19.3899994,-155.293335,0.48,2.82,ml,44,39,0.000623,0.33,hv70247897,"7km SW of Volcano, Hawaii",0.25,3.04,28,hv
2018-06-08T10:45:47.010Z,19.3924999,-155.269165,0.24,2.77,ml,25,52,0.0051,0.26,hv70247892,"5km SW of Volcano, Hawaii",0.35,2.55,27,hv
2018-06-08T10:36:44.910Z,19.5491657,-155.4471741,4.62,2.64,ml,9,335,0.1847,0.2,hv70247857,"25km WNW of Volcano, Hawaii",18.32,0.35,9,hv
2018-06-08T10:30:58.200Z,19.4134998,-155.281662,-1.11,2.59,ml,13,90,0.004736,0.34,hv70247837,"4km WSW of Volcano, Hawaii",0.85,0.41,15,hv
2018-06-08T10:30:56.980Z,19.4211674,-155.2791595,1.25,2.47,ml,40,41,0.003872,0.25,hv70247847,"4km WSW of Volcano, Hawaii",0.22,0.42,19,hv
2018-06-08T10:30:37.560Z,19.421833,-155.2701721,0.55,2.53,ml,9,141,0.005722,0.13,hv70247832,"3km WSW of Volcano, Hawaii",0.22,0.43,18,hv
2018-06-08T10:19:10.500Z,19.413,-155.2718333,0.63,3.13,ml,21,48,0.01132,0.06,hv70247802,"4km WSW of Volcano, Hawaii",0.14,0.145,39,hv
2018-06-08T10:18:00.390Z,19.4053326,-155.2623291,-0.5,2.7,ml,34,46,0.007107,0.24,hv70247797,"3km SW of Volcano, Hawaii",0.17,2.93,30,hv
2018-06-08T10:17:44.690Z,19.2649994,-155.3408356,-1.09,2.96,ml,7,244,0.04426,0.15,hv70247792,"16km ENE of Pahala, Hawaii",0.74,2.71,27,hv
2018-06-08T10:11:49.220Z,19.3996667,-155.282,0.85,2.94,ml,21,79,0.008973,0.07,hv70247782,"5km SW of Volcano, Hawaii",0.19,0.176,43,hv
2018-06-08T10:10:53.090Z,19.4211674,-155.2794952,1.08,2.53,ml,17,69,0.004004,0.15,hv70247777,"4km WSW of Volcano, Hawaii",0.15,0.25,4,hv
2018-06-08T10:09:26.820Z,19.392334,-155.2745056,0.65,2.99,ml,19,79,0.003126,0.25,hv70247772,"5km SW of Volcano, Hawaii",0.26,0.39,13,hv
2018-06-08T10:08:17.990Z,19.4076672,-155.2584991,-1.09,2.47,ml,10,103,0.02306,0.3,hv70247767,"3km SW of Volcano, Hawaii",0.67,0.3,11,hv
2018-06-08T10:08:17.110Z,19.4001675,-155.279007,0.79,2.62,ml,29,54,0.006959,0.22,hv70247762,"5km SW of Volcano, Hawaii",0.27,0.31,14,hv
2018-06-08T10:03:40.750Z,19.4003334,-155.3336639,6.11,2.54,ml,10,193,0.04506,0.12,hv70247742,"10km WSW of Volcano, Hawaii",1.7,0.2,5,hv
2018-06-08T10:01:00.990Z,19.4039993,-155.2940063,0.68,2.5,ml,21,60,0.01392,0.31,hv70247737,"6km WSW of Volcano, Hawaii",0.37,0.38,8,hv
2018-06-08T09:56:40.230Z,19.4086666,-155.2720032,0.41,2.78,ml,40,35,0.0118,0.23,hv70247727,"4km SW of Volcano, Hawaii",0.18,2.9,30,hv
2018-06-08T09:56:31.170Z,19.4171658,-155.2991638,0.33,2.81,ml,15,88,0.008448,0.21,hv70247722,"6km WSW of Volcano, Hawaii",0.29,2.95,30,hv
2018-06-08T09:41:26.790Z,19.2858334,-155.1405029,10.88,2.73,ml,22,177,0.01078,0.31,hv70247672,"19km SSE of Volcano, Hawaii",0.51,0.33,9,hv
2018-06-08T09:38:57.980Z,19.0121,-64.9323,91,3.42,md,6,341,1.2637,0.63,pr2018159008,"73km NNW of Road Town, British Virgin Islands",15.35,0.25,6,pr
2018-06-08T09:33:26.060Z,19.4005,-155.282,0.63,2.61,ml,19,56,0.009396,0.1,hv70247652,"5km SW of Volcano, Hawaii",0.21,0.189,34,hv
2018-06-08T09:33:19.440Z,19.3983326,-155.2830048,0.58,2.99,ml,29,33,0.009316,0.23,hv70247647,"5km SW of Volcano, Hawaii",0.22,3.17,33,hv
2018-06-08T09:31:44.000Z,19.3921661,-155.269165,-0.14,2.63,ml,24,49,0.005293,0.31,hv70247632,"5km SW of Volcano, Hawaii",0.4,2.31,18,hv
2018-06-08T09:26:50.190Z,19.4093342,-155.2680054,0.06,2.53,ml,36,44,0.008146,0.28,hv70247617,"3km SW of Volcano, Hawaii",0.2,0.39,22,hv
2018-06-08T09:20:59.560Z,19.3841667,-155.2758331,0.79,2.47,ml,34,49,0.00603,0.31,hv70247592,"6km SW of Volcano, Hawaii",0.27,0.42,17,hv
2018-06-08T09:12:34.630Z,19.4141674,-155.2931671,3.11,2.47,ml,9,154,0.02405,0.29,hv70247567,"6km WSW of Volcano, Hawaii",2,2.04,21,hv
2018-06-08T09:06:13.910Z,19.4011669,-155.2698364,0.59,2.51,ml,23,65,0.004622,0.22,hv70247557,"4km SW of Volcano, Hawaii",0.27,0.48,14,hv
2018-06-08T09:04:35.300Z,19.4011669,-155.2658386,0.46,2.57,ml,17,62,0.002915,0.26,hv70247547,"4km SW of Volcano, Hawaii",0.23,0.39,8,hv
2018-06-08T09:03:59.810Z,19.4368324,-155.2421722,0.57,2.7,ml,7,168,0.02241,0.14,hv70247542,"0km NW of Volcano, Hawaii",1.18,0.34,9,hv
2018-06-08T09:01:59.920Z,19.3961658,-155.2810059,1.1,2.53,ml,41,39,0.006995,0.31,hv70247537,"5km SW of Volcano, Hawaii",0.29,2.63,26,hv
2018-06-08T09:01:42.480Z,19.388834,-155.2776642,2.85,2.58,ml,12,73,0.004457,0.15,hv70247532,"6km SW of Volcano, Hawaii",0.48,2,24,hv
2018-06-08T08:56:35.360Z,18.679,-66.717,14,2.57,md,6,286,0.3344,0.46,pr2018159006,"22km N of Arecibo, Puerto Rico",3.17,0.17,5,pr
2018-06-08T08:54:35.890Z,39.7488333,-122.837,12.63,2.93,md,41,34,0.1272,0.25,nc73027236,"14km NW of Alder Springs, CA",0.61,0.121,52,nc
2018-06-08T08:52:31.100Z,19.4058342,-155.2573395,1.18,2.45,ml,31,55,0.006665,0.26,hv70247517,"3km SW of Volcano, Hawaii",0.22,0.44,15,hv
2018-06-08T08:45:11.450Z,18.8333,-67.4211,6,2.76,md,9,312,0.4794,0.3,pr2018159005,"50km NW of San Antonio, Puerto Rico",2.42,0.26,9,pr
2018-06-08T08:40:38.720Z,18.7718,-67.5245,47,2.77,md,4,234,0.5133,0.21,pr2018159004,"54km NW of Aguadilla, Puerto Rico",4.71,0.13,4,pr
2018-06-08T08:26:25.390Z,19.4195004,-155.2714996,1.61,2.88,ml,9,96,0.007767,0.12,hv70247442,"3km WSW of Volcano, Hawaii",0.22,0.25,7,hv
2018-06-08T08:24:41.330Z,19.4003333,-155.2826667,0.82,3,ml,21,81,0.009846,0.06,hv70247437,"5km SW of Volcano, Hawaii",0.17,0.178,41,hv
2018-06-08T08:22:32.470Z,19.3978329,-155.280838,0.77,2.55,ml,22,63,0.007221,0.2,hv70247432,"5km SW of Volcano, Hawaii",0.19,0.32,15,hv
2018-06-08T08:08:55.970Z,19.4104996,-155.2833405,0.05,2.53,ml,33,28,0.007161,0.25,hv70247382,"5km WSW of Volcano, Hawaii",0.15,1.93,17,hv
2018-06-08T08:07:24.970Z,19.4134998,-155.2681732,1.59,2.59,ml,14,124,0.007955,0.12,hv70247377,"3km WSW of Volcano, Hawaii",0.27,0.11,5,hv
2018-06-08T08:06:42.880Z,19.3785,-155.2833405,-1.07,2.7,ml,17,136,0.008136,0.35,hv70247367,"7km SW of Volcano, Hawaii",0.46,0.41,13,hv
2018-06-08T07:57:17.770Z,19.3845005,-155.2741699,0.32,2.47,ml,19,66,0.01082,0.29,hv70247342,"6km SW of Volcano, Hawaii",0.34,0.4,12,hv
2018-06-08T07:55:09.880Z,19.4366665,-155.2701721,-0.09,2.51,ml,13,158,0.009824,0.11,hv70247332,"3km W of Volcano, Hawaii",0.24,0.48,13,hv
2018-06-08T07:55:09.670Z,19.413166,-155.2908325,0.67,2.51,ml,34,28,0.007515,0.18,hv70247327,"5km WSW of Volcano, Hawaii",0.16,0.47,13,hv
2018-06-08T07:27:10.530Z,19.4025002,-155.2740021,0.43,2.6,ml,30,39,0.007103,0.24,hv70247247,"4km SW of Volcano, Hawaii",0.21,0.37,14,hv
2018-06-08T07:14:13.230Z,19.4116667,-155.2688333,0.71,3.1,ml,21,53,0.008464,0.07,hv70247212,"3km WSW of Volcano, Hawaii",0.13,0.215,31,hv
